     seq      time                            scheduled_show                        show                                        episode                                           artist                                                          track
69    69  12:24 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                         Dent May                                                  Born Too Late
70    70  12:28 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                            MS MR                                             Dance Yrself Clean
71    71  12:32 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                     Broken Bells                                            Holding On For Life
72    72  12:36 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                    Skylar Spence                                                 Private Caller
73    73  12:40 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                             JEFF the Brotherhood                                               Black Cherry Pie
74    74  12:45 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                     Beastie Boys                                                    Dub the Mic
75    75  12:49 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                Moonchild Sanelly                                                     Undumpable
76    76  12:51 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                           Tricky                                       Black Steel (Radio Edit)
77    77  12:55 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                          Prince & The Revolution                                                        America
78    78  12:58 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                   The Sugarcubes                                                            Hit
79    79   1:02 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                            Death                                         Politicians in My Eyes
80    80   1:08 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                        Pearl Jam                                                          Porch
81    81   1:11 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                           Weezer                                               My Name Is Jonas
82    82   1:14 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                             Camper Van Beethoven                                     Pictures of Matchstick Men
83    83   1:18 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                            Toad the Wet Sprocket                                                     All I Want
84    84   1:22 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                  Screaming Trees                                                     All I Know
85    85   1:25 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                 Rustic Overtones                                                  History Crush
86    86   1:28 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                Silversun Pickups                                                       Lazy Eye
87    87   1:28 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                          Wheatus                                                Teenage Dirtbag
88    88   1:42 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                       Apollo 440                                Stop the Rock (Mint Royale Mix)
89    89   1:45 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                       Roxy Music                                                  Do the Strand
90    90   1:49 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                           Girl K                                       Girl K Is For The People
91    91   1:53 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                   Future Islands                                                       For Sure
92    92   1:56 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                        The Smile                        You Will Never Work In Television Again
93    93   1:59 PM  MAURA DOT COM SLASH UNCERTAIN with Maura              GUNS OR BUTTER                                            #33                                          Wet Leg                                                          Oh No
94    94   2:00 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                           #152                                    First Aid Kit                                                        America
95    95   2:04 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                           #152                                       Gregtronic                                                     Greg Wymer
96    96   2:06 PM               COVER LOVER with Greg Wymer                 COVER LOVER         I Am the Steve Kornacki of Cover Songs                                   The Hush Money                                                 Electioneering
97    97   2:11 PM               COVER LOVER with Greg Wymer                 COVER LOVER         I Am the Steve Kornacki of Cover Songs                                          Airpark                                  Kokomo (feat. Delicate Steve)
98    98   2:14 PM               COVER LOVER with Greg Wymer                 COVER LOVER         I Am the Steve Kornacki of Cover Songs                                    Scary Pockets                                    Anti-Hero (feat. Betty Who)
99    99   2:18 PM               COVER LOVER with Greg Wymer                 COVER LOVER         I Am the Steve Kornacki of Cover Songs                                       Ryan Adams                                                          Style
100  100   2:18 PM               COVER LOVER with Greg Wymer                 COVER LOVER         I Am the Steve Kornacki of Cover Songs                                       Lou Barlow                                                     Run to You
101  101   2:23 PM               COVER LOVER with Greg Wymer                 COVER LOVER         I Am the Steve Kornacki of Cover Songs                                        Ben Folds                                             Tiny Dancer (live)
102  102   2:23 PM               COVER LOVER with Greg Wymer                 COVER LOVER         I Am the Steve Kornacki of Cover Songs                                 The Coal Porters                                                November Nights
103  103   2:34 PM               COVER LOVER with Greg Wymer                 COVER LOVER  I Love Cover Songs and I Approve This Message                                      Johnny Cash                                           I've Been Everywhere
104  104   2:37 PM               COVER LOVER with Greg Wymer                 COVER LOVER  I Love Cover Songs and I Approve This Message                                      David Bowie                                           Oh You Pretty Things
105  105   2:40 PM               COVER LOVER with Greg Wymer                 COVER LOVER  I Love Cover Songs and I Approve This Message                                       Ann Wilson                                                 Immigrant Song
106  106   2:44 PM               COVER LOVER with Greg Wymer                 COVER LOVER  I Love Cover Songs and I Approve This Message                                        The Cliks                                                 Cry Me a River
107  107   2:48 PM               COVER LOVER with Greg Wymer                 COVER LOVER  I Love Cover Songs and I Approve This Message                                   Death Blossoms                                            Space Age Love Song
108  108   2:52 PM               COVER LOVER with Greg Wymer                 COVER LOVER  I Love Cover Songs and I Approve This Message                            Katrina and The Waves                                      River Deep, Mountain High
109  109   2:52 PM               COVER LOVER with Greg Wymer                 COVER LOVER  I Love Cover Songs and I Approve This Message                                      Watch Clark                                      Last Train to Clarksville
110  110   3:02 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                    Tom Petty & The Heartbreakers                                                     Wild Thing
111  111   3:06 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                  The Bellyachers                                                 Jamie's Cryin'
112  112   3:09 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                    Colleen Green                                  Escape (The Piña Colada Song)
113  113   3:13 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                     crushinglove                                                         Dreams
114  114   3:13 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                    Scott Matthew                                                      Darklands
115  115   3:23 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q       Diane Birch & The Phenomenal Handclap Band                                                     Atmosphere
116  116   3:28 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                               House Gospel Choir                                                          Latch
117  117   3:33 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                     Quincy Jones                           Give Me the Night (feat. Jamie Foxx)
118  118   3:36 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                     Quincy Jones                            It's My Party (feat. Amy Winehouse)
119  119   3:39 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                  PErFect ThYroID                                                Sanford and Son
120  120   3:42 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                    Chris Cornell                                                    Billie Jean
121  121   3:46 PM               COVER LOVER with Greg Wymer                 COVER LOVER                                          RIP Q                                   Punk All Stars                                               We Are the World
122  122   3:49 PM               COVER LOVER with Greg Wymer                 COVER LOVER        Next Week: The Cover Lover Sandwich Set                                          Unwoman                                                  November Rain
123  123   4:01 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                     Quincy Jones                         Sanford & Son Theme (The Streetbeater)
124  124   4:03 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                  Michael Jackson                                                    Billie Jean
125  125   4:08 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                 Manos Hadjidakis                                        Waltzing With My Shadow
126  126   4:08 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                       Miles Davis & Quincy Jones                   Introduction by Claude Nobs and Quincy Jones
127  127   4:11 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                       Miles Davis & Quincy Jones                                                      Boplicity
128  128   4:14 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                             Ghost Funk Orchestra                                                       Totality
129  129   4:14 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                     Shuggie Otis                                           Strawberry Letter 23
130  130   4:22 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                        Interview                                   Shuggie Otis on Quincy Jones
131  131   4:23 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                             The Brothers Johnson                                           Strawberry Letter 23
132  132   4:23 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                     Prod by Rose                                                     Strawberry
133  133   4:30 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                            Sloan                                                      Raspberry
134  134   4:30 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                              Eno                         Burning Airlines Give You So Much More
135  135   4:37 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                        Stereolab                                                      Harmonium
136  136   4:37 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                   Tunde Adebimpe                                                       Magnetic
137  137   4:37 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                            Curve                                   What A Waste (feat Ian Dury)
138  138   4:50 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                   The Herbaliser                 Mrs Chombee Takes the Plunge (DJ Food re-bake)
139  139   4:51 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                      Hank Mobley                                                      Me 'n You
140  140   4:51 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                     Quincy Jones                                                Soul Bossa Nova
141  141   5:01 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                      Lesley Gore                                               You Don’t Own Me
142  142   5:03 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                       Khruangbin                                             So We Won’t Forget
143  143   5:08 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                           Primus  The Ol’ Diamondback Sturgeon (Fisherman’s Chronicles, Part 3)
144  144   5:13 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                    Liza Albright                                                       The Race
145  145   5:16 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                         Yard Act                                        When the Laughter Stops
146  146   5:19 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32  Rootz Lions feat. Hornsman Coyote & King Cooper                                                Dubwise Rebirth
147  147   5:21 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                    Sonny Rollins                                                     St. Thomas
148  148   5:25 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                        Roy Ayers                                               Funk in the Hole
149  149   5:25 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                              Joi                                              We Need Your Vote
150  150   5:25 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                             Goat                                                      Goatbrain
151  151   5:40 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                            Amyl and the Sniffers                                                     Big Dreams
152  152   5:43 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                      Ginger Root                                          Loretta (日本語 version)
153  153   5:46 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                        Interview                                  Quincy Jones on Frank Sinatra
154  154   5:47 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                      Frank Sinatra & Count Basie                            Fly Me to the Moon (In Other Words)
155  155   5:50 PM      THE GROOVE SCENARIO with Dan Hopkins         THE GROOVE SCENARIO                                            #32                                  Dizzy Gillespie                               No More Blues (Chega de Saudade)
156  156   6:02 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                     Initializing broadcast #49                                       Chromatics                               Shadow (Last Dance Instrumental)
157  157   6:02 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                     Initializing broadcast #49                              Belle and Sebastian                               Everything Is Now (Instrumental)
158  158   6:02 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                     Initializing broadcast #49                                  LCD Soundsystem                                                  Someone Great
159  159   6:23 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                       Roxy Music                                                         Avalon
160  160   6:28 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                            Wings                                             With a Little Luck
161  161   6:28 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                       Billy Joel                                           Just The Way You Are
162  162   6:38 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                       Supertramp                                               Goodbye Stranger
163  163   6:38 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                    Fleetwood Mac                                                     Everywhere
164  164   6:48 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                             Beck                                                       Jack-Ass
165  165   6:52 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                  Tears for Fears                              Everybody Wants To Rule The World
166  166   6:56 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                               Japanese Breakfast                                                Head Over Heels
167  167   7:03 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                        Radiohead                                  Everything In Its Right Place
168  168   7:07 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                  Vampire Weekend                                  The Kids Don't Stand A Chance
169  169   7:11 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                           AYLIVA                                                          Nein!
170  170   7:14 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                    Chappell Roan                                               Good Luck, Babe!
171  171   7:18 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                            Doves                                            There Goes The Fear
172  172   7:18 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                      David Bowie                                           Seven Years in Tibet
173  173   7:18 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                       Don Henley                                                   Sunset Grill
174  174   7:18 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                      Pale Saints                                                   Sight of You
175  175   7:18 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                           Love Spirals Downwards                                           I'll Always Love You
176  176   7:48 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                          Dif Juz                                                             Re
177  177   7:55 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                                       Pretenders                                         Back On the Chain Gang
178  178   7:59 PM      PLAYING AT SHADOWS with casey morell          PLAYING AT SHADOWS                                        (BREAK)                        The Sven Libaek Orchestra                                                     Thatcherie
179  179   8:01 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                      El Cousteau                             Words2LiveBy feat. Earl Sweatshirt
180  180   8:03 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                              Kowloon Walled City                                                Container Ships
181  181   8:03 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                     Jeff Buckley                                                        So Real
182  182   8:14 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                              GZA                                      Living in the World Today
183  183   8:19 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                          Traffic                                             Rock 'n' Roll Stew
184  184   8:23 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                         Ministry                                                          TV II
185  185   8:26 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                       Mazzy Star                                                    Tell Me Now
186  186   8:30 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                        Brand New                                                   Jesus Christ
187  187   8:30 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                              454                                                      FACE TIME
188  188   8:40 PM                                YEAH RIGHT                  YEAH RIGHT                                             #3                                   Mumford & Sons                                                          Babel
189  189   8:43 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                             Dido                                                         Hunter
190  190   8:53 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                       Rocketship                                                    Pretty Saro
191  191   8:56 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                   Action Bronson                                                     Easy Rider
192  192   9:00 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                      Sonic Youth                                           Disconnection Notice
193  193   9:00 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                    John Metcalfe                                                    Gold, Green
194  194   9:11 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                     The Pancakes                                                    Rock Guitar
195  195   9:14 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                      Death Grips                                                  Culture Shock
196  196   9:18 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                            BLEID                                                        Sitdown
197  197   9:22 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                       The Police                                            Walking On The Moon
