     seq      time                        scheduled_show                           show                                        episode                                        artist                                                        track
19    19  10:17 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                            #18                                         Joyer                                                        Crown
20    20  10:19 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                            #18                                       Hereboy                                                     moonblue
21    21  10:23 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                            #18                                        jimrat                                                         neck
22    22  10:28 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                       hemlock                                                         Full
23    23  10:31 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                        Roxy 2                                                         Silo
24    24  10:34 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                    Office Dog                                                       Intact
25    25  10:37 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                     2nd Grade                                      I Wanna Be On Your Mind
26    26  10:39 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                         Tasha                                                The Beginning
27    27  10:43 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                 Caroline Says                                                  Palm Reader
28    28  10:46 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                          Addy                                                     Rosemary
29    29  10:50 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                        Grumpy                                                      Protein
30    30  10:53 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                Euphoria Again                                                Sky Remembers
31    31  10:56 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                   Waxahatchee                                       Much Ado About Nothing
32    32  11:01 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                   Blue Smiley                                                         pond
33    33  11:04 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                        Glixen                                                  Sick Silent
34    34  11:08 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                 Her New Knife                                                 purepurepure
35    35  11:11 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                     Blue Zero                                                     fortress
36    36  11:15 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                    Mint Field                                         Sensibilidad dormida
37    37  11:18 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                    Tanukichan                                  It Gets Easier (feat. Wisp)
38    38  11:20 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                      Mo Dotti                                                 whirling sad
39    39  11:24 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                       charlie                                                           ES
40    40  11:27 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                             Soft Blue Shimmer                                             FREQUENCY HAMMER
41    41  11:29 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                        Desire                                                      Vampire
42    42  11:33 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                   Jim Legxacy                                                   aggressive
43    43  11:35 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                         BABii  The Law of Club & Fang (feat. Iglooghost, MUN SING & Pholo)
44    44  11:38 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                          J.P.                                                         Lose
45    45  11:40 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                 Leon Vynehall                                                      SHELLAC
46    46  11:44 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                       Caribou                                                       Volume
47    47  11:48 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                         Yaeji                                                       booboo
48    48  11:52 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                   Kassie Krut                                                     Reckless
49    49  11:55 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                     Safe Mind                                                      6' Pole
50    50  11:59 AM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                     Dj Babatr                                          Sucio (feat. LYZZA)
51    51  12:03 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                            U2                                                  Zoo Station
52    52  12:06 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                Elvis Costello                             Waiting For the End of the World
53    53  12:09 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                       The Jam                          The Modern World (Censored Version)
54    54  12:12 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                              Mission Of Burma                                           Academy Fight Song
55    55  12:15 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                        Pixies                                           All Over The World
56    56  12:15 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                   Yo La Tengo                                      Barnaby, Hardly Working
57    57  12:25 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                  Peter Murphy                                    Indigo Eyes (Single Edit)
58    58  12:28 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                  The Go! Team                                          Bull In The Heather
59    59  12:32 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                    Shane MacGowan & The Popes                               Haunted (with Sinéad O'Connor)
60    60  12:36 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                   Roy Orbison                                                    In Dreams
61    61  12:38 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                      The Airborne Toxic Event                                     Sometime Around Midnight
62    62  12:43 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                    Billy Joel                                                 The Stranger
63    63  12:48 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                    Elton John                    I Guess That's Why They Call It The Blues
64    64  12:48 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                               LCD Soundsystem                                               Losing My Edge
65    65  12:48 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                               sleepmakeswaves                                                    Verdigris
66    66   1:03 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                The Fever Haze                                            How Lucky My Eyes
67    67   1:08 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                 Computer Kill                                                Sing and Play
68    68   1:08 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                   Lesser Care                                                Something New
69    69   1:08 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                  Mark E. Moon                                                     Daylight
70    70   1:08 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                    Urban Heat                                                Say the Words
71    71   1:24 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                The Sweet Kill                                                      Creeper
72    72   1:27 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                     Swan Wash                                           Lights Are Outside
73    73   1:31 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                        VR SEX                                            Jenny Killer Glue
74    74   1:31 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                     COLD EYES                                             Take It All Back
75    75   1:40 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                               Don't Get Lemon                                        Pomp And Circumstance
76    76   1:45 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                  Molchat Doma                                                Belaya Polosa
77    77   1:50 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                      SPECTRES                                                   Real World
78    78   1:54 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                Locust Revival                                                   Fleshworld
79    79   1:56 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                 Russian Baths                                                         Pair
80    80   1:59 PM               UNCERTAIN TIMES with TJ                ALLSTON PUDDING                                     Talk Break                                        Pixies                                               Crackity Jones
81    81   2:02 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                     Initializing broadcast #50                                   David Bowie                                            Where Are We Now?
82    82   2:05 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                     Initializing broadcast #50                                   Angel Olsen                                                       Sister
83    83   2:05 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                     Initializing broadcast #50                                          Beck                                                Beautiful Way
84    84   2:05 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                     Initializing broadcast #50                          Two Door Cinema Club                                          Do You Want It All?
85    85   2:22 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                     Initializing broadcast #50                                   St. Vincent                                                Strange Mercy
86    86   2:26 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                     Initializing broadcast #50                                  Phil Collins                                                 Take Me Home
87    87   2:26 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                     Initializing broadcast #50                                          ABBA                                                 Under Attack
88    88   2:39 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                                        (BREAK)                                 Joni Mitchell                                               Both Sides Now
89    89   2:39 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                                        (BREAK)                         Crosby, Stills & Nash                                        Suite: Judy Blue Eyes
90    90   2:39 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                                        (BREAK)                                         Queen                                              Love Of My Life
91    91   2:56 PM             ENJOY YOUR DAY with Chris             PLAYING AT SHADOWS                                        (BREAK)                                   The Zombies                                           Time of the Season
92    92   3:00 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                               Johnny Hallyday                                                San Francisco
93    93   3:06 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                               The Stone Roses                                                   Fools Gold
94    94   3:06 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                  Paul van Dyk                  Nothing but You (feat. Hemstock & Jennings)
95    95   3:06 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                      Röyksopp                                            Dead to the World
96    96   3:06 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                 Class Actress                                                      Weekend
97    97   3:32 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                      Lemonade                                                    Whitecaps
98    98   3:32 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                    Com Truise                                                      Air Cal
99    99   3:42 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                            The Japanese House                                     went to meet her (intro)
100  100   3:44 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                            The Japanese House                                      Maybe You're the Reason
101  101   3:48 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                             Sébastien Tellier                                               La ritournelle
102  102   3:55 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                    Rilo Kiley                                                Silver Lining
103  103   3:59 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                       MIDI-96                                    CANYON.MID (OPL3 version)
104  104   4:02 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                  Led Zeppelin                                                      Kashmir
105  105   4:02 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                   Japandroids                                                   Arc Of Bar
106  106   4:02 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                  Harry Styles                                             Watermelon Sugar
107  107   4:19 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                   Will Powers                                        Adventures In Success
108  108   4:23 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                       Dr. Dre                      Nuthin' But A "G" Thang (f. Snoop Dogg)
109  109   4:23 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                       OutKast                                      Ms. Jackson (Radio Mix)
110  110   4:23 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                         Killer Mike & Big Boi                                                 A.D.I.D.A.S.
111  111   4:33 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                   Sofi Tukker                                                   Purple Hat
112  112   4:36 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)              DJ Jazzy Jeff & The Fresh Prince                            Summertime '98 (Soul Power Remix)
113  113   4:40 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                        Post Malone & Swae Lee                Sunflower (Spider-Man: Into the Spider-Verse)
114  114   4:43 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                               Whitney Houston                                         Greatest Love Of All
115  115   4:43 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                   Fred Rogers                      It's Such a Good Feeling (Weekend Song)
116  116   4:49 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                   Cynthia Fee            The Golden Girls ("Thank You For Being A Friend")
117  117   4:50 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                   Cass Elliot                 Make Your Own Kind of Music (Single Version)
118  118   4:50 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                       The Who                                                 Baba O'Riley
119  119   4:57 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                  The Specials                                                   Ghost Town
120  120   4:57 PM                   UNKNOWN FREQUENCIES             PLAYING AT SHADOWS                                        (BREAK)                                      Hot Karl                 Let's Talk (feat. MC Serch) [feat. MC Serch]
121  121   5:07 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                        Afu-Ra                                                   God of Rap
122  122   5:11 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                 Soul Hooligan                                                      Algebra
123  123   5:15 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                 Radio Citizen                                        The Hop (feat. Bajka)
124  124   5:19 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                    Craig Mack                              Flava In Ya Ear (Album Version)
125  125   5:22 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                Desmond Dekker                                            007 (Shanty Town)
126  126   5:25 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                    Lily Allen                                                        Smile
127  127   5:29 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                   Billy Bragg                                Greetings to the New Brunette
128  128   5:32 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                  Michael Penn                                                      No Myth
129  129   5:36 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                 Matthew Sweet                                               Sick of Myself
130  130   5:39 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                             The Divine Comedy                                               Gin Soaked Boy
131  131   5:44 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                              Inspiral Carpets                                           Two Worlds Collide
132  132   5:48 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                               Alice In Chains                                                  I Stay Away
133  133   5:52 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                Linda Ronstadt                                         When Will I Be Loved
134  134   5:54 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                Sculpture Club                                                 Black Coffee
135  135   5:56 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                               Kyle MacLachlan                                                The Milky Way
136  136   5:58 PM                            YEAH RIGHT             PLAYING AT SHADOWS                                        (BREAK)                                 The Easybeats                                            Friday On My Mind
137  137   6:01 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                Mephiskapheles                                     The Bumble Bee Tuna Song
138  138   6:01 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                  Leon Redbone               Mr. Belvedere ("According To Our New Arrival")
139  139   6:07 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                Coyote Shivers                                                    Sugarhigh
140  140   6:09 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                               Hindu Love Gods                                              Raspberry Beret
141  141   6:13 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                        Cranes                                                 Shining Road
142  142   6:16 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                               Stephanie Mills                             Bit By Bit (Theme From "Fletch")
143  143   6:20 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                   Julian Cope                                        World Shut Your Mouth
144  144   6:23 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                         Da Da                                               Dizz Knee Land
145  145   6:27 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                   Tenacious D                                                    Explosivo
146  146   6:29 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                      Rockpile                                              Teacher Teacher
147  147   6:32 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                         Sloan                                                 Underwhelmed
148  148   6:36 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                Gnarls Barkley                                                        Crazy
149  149   6:39 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                Matthew Wilder                                              Break My Stride
150  150   6:42 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                      MC Chris                                                 Fett's Vette
151  151   6:45 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                          Sultans of Ping F.C.                                           Where's Me Jumper?
152  152   6:49 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                          They Might Be Giants                                          The End Of The Tour
153  153   6:52 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                  Suzanne Vega                                            Blood Makes Noise
154  154   6:54 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                   Jesus Jones                                                      Blissed
155  155   6:58 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                       The Orb                               Little Fluffy Clouds (7" Edit)
156  156   7:02 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)            The Stone Roses & Justin Robertson                           Waterfall (Justin Robertson's Mix)
157  157   7:02 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                           Low                                                        Words
158  158   7:02 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                   Tommy James                     Crystal Blue Persuasion (Single Version)
159  159   7:18 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                              The Flaming Lips                                      A Spoonful Weighs a Ton
160  160   7:21 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                   The Beatles                                                     Sun King
161  161   7:24 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                   The Zombies                                           Time Of The Season
162  162   7:27 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)              King Gizzard & The Lizard Wizard                                                        Ice V
163  163   7:27 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                      The Cure                            Just Like Heaven (Dizzy Mix 1990)
164  164   7:42 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                 Talking Heads                                           Once In A Lifetime
165  165   7:45 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                 Robert Palmer                                              Johnny and Mary
166  166   7:49 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                  Joy Division                                      Love Will Tear Us Apart
167  167   7:49 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                      The Cure                                                         Push
168  168   7:57 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                    The Police                                         Re-Humanise Yourself
169  169   7:59 PM         CHÉZ BEETS with Mark Hamilton             PLAYING AT SHADOWS                                        (BREAK)                                       Orbital                                                 Time Becomes
170  170   8:01 PM                   DUAL CASSETTE DECK                     COVER LOVER                                           #150                                Charlie Barnes                                                        Alone
171  171   8:05 PM                   DUAL CASSETTE DECK                     COVER LOVER                                           #150                               Peter Fernandez                                                   Greg Wymer
172  172   8:07 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                           The Bloodhound Gang                                          The Choice is Yours
173  173   8:11 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                                  The Supremes  These Boots Are Made For Walking (SILO x Martin Wave remix)
174  174   8:11 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                 Merril Bainbridge with Shaggy                                               I Got You Babe
175  175   8:16 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                             Weird Al Yankovic                                                  Polkamania!
176  176   8:16 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                                  Phil Collins                                        A Groovy Kind of Love
177  177   8:24 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                                The Lemonheads                                                    Beautiful
178  178   8:27 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                               Jimmy Eat World                      We Are Never Ever Getting Back Together
179  179   8:27 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!           The Band of Heathens & Butch Walker                                                  Night Moves
180  180   8:27 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                                 Guns n' Roses                                                     New Rose
181  181   8:40 PM                   DUAL CASSETTE DECK                     COVER LOVER        Holy Covers Batman ... It's Show # 150!                                 Ozzy Osbourne                                            Mississippi Queen
182  182   8:48 PM                   DUAL CASSETTE DECK                     COVER LOVER  A Countdown of Songs That Just Missed the Cut                            Fountains of Wayne                                       ... Baby One More Time
183  183   8:48 PM                   DUAL CASSETTE DECK                     COVER LOVER  A Countdown of Songs That Just Missed the Cut                                   Sonic Youth                                                    Superstar
184  184   8:48 PM                   DUAL CASSETTE DECK                     COVER LOVER  A Countdown of Songs That Just Missed the Cut                                Grace Cummings                                                   Praise You
185  185   8:59 PM                   DUAL CASSETTE DECK                     COVER LOVER  A Countdown of Songs That Just Missed the Cut                                       Nirvana                                                    Love Buzz
186  186   9:03 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER  A Countdown of Songs That Just Missed the Cut                                       Madonna                                                 Ray of Light
187  187   9:03 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER  A Countdown of Songs That Just Missed the Cut                            Josh Weathers Band                                I Will Always Love You (live)
188  188   9:03 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER  A Countdown of Songs That Just Missed the Cut                                   Fiona Apple                        I Want You (w/ Elvis Costello) (live)
189  189   9:23 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER                    Counting Down From 34 to 27                                   Paul Weller                                            Wishing on a Star
190  190   9:23 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER                    Counting Down From 34 to 27                                    Chaka Khan                                               I Feel For You
191  191   9:32 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER                    Counting Down From 34 to 27                             Ike & Tina Turner                                                   Proud Mary
192  192   9:35 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER                    Counting Down From 34 to 27                      Christine and The Queens                                                      Freedom
193  193   9:40 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR                    COVER LOVER                    Counting Down From 34 to 27                                   Dub Pistols                                   Rapture (feat. Terry Hall)
