     seq      time                                             scheduled_show                                  show                                              episode                                          artist                                                                         track
21    21   9:09 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                       U.K. Subs                                                               She's Not There
22    22   9:10 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                       Karen Dió                                                                        Stupid
23    23   9:14 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                    Thomas Dolby                                                                  Hyperactive!
24    24   9:15 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                   Nick Cave &amp; The Bad Seeds                                                          Dig, Lazarus, Dig!!!
25    25   9:19 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                     Betty Davis                                                        Game Is My Middle Name
26    26   9:23 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                    Dave Edmunds                                                           I Hear You Knocking
27    27   9:28 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                         Blondie                                                       I Know But I Don't Know
28    28   9:35 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                     Frank Zappa                                                                   Road Ladies
29    29   9:36 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                 Mother's Finest                                                                     Baby Love
30    30   9:40 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                          Sponge                                                                Girls and Boys
31    31   9:44 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                         Garbage                                                                Cities in Dust
32    32   9:48 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                              unknown                                  The Charlatans                                                                One to Another
33    33   9:57 AM                         VERY SELDOM CASUAL with Doug Adams                    VERY SELDOM CASUAL                                Thanks for listening!                                      Steely Dan                                                           Don't Take Me Alive
34    34  10:02 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                         Ferdinand Jay Smith III                             HBO Feature Presentation ("Flight Over The City")
35    35  10:03 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    The Marketts                                                                 Out Of Limits
36    36  10:04 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    The Hustlers                                                                      Inertia!
37    37  10:05 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                      Chromatics                                                             Tick Of The Clock
38    38  10:08 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                 Mr Little Jeans                                                                   The Suburbs
39    39  10:12 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                      Underworld                                                                   Cups (Edit)
40    40  10:17 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    Depeche Mode                                          Personal Jesus (Kazan Cathedral Mix)
41    41  10:26 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                 Nine Inch Nails                                                                  A Warm Place
42    42  10:30 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                  The Budos Band                                                                  Budos Rising
43    43  10:33 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                Boards of Canada                                                           Chromakey Dreamcoat
44    44  10:38 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                   El Ten Eleven                                                               Thinking Loudly
45    45  10:43 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                   Elliott Smith                                                              Between the Bars
46    46  10:48 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                              U2                                                                       October
47    47  10:50 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                        Jon Auer                                                                         Tears
48    48  10:52 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                             Air                                                             La Femme d'argent
49    49  10:56 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                            Thievery Corporation                    Lebanese Blonde (feat. Elin Melgarejo) [Symphonik Version]
50    50  11:03 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                  Porcupine Tree                    Last Chance To Evacuate Planet Earth Before It Is Recylced
51    51  11:08 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                      The Eagles                                                       Journey of the Sorcerer
52    52  11:13 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                        Vangelis                                                             Memories of Green
53    53  11:14 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                       Ray Price                                                        Make The World Go Away
54    54  11:19 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                     Ben E. King                                                                Spanish Harlem
55    55  11:22 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    The Supremes                                                             I Hear a Symphony
56    56  11:24 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    Sleigh Bells                                                                     Rill Rill
57    57  11:27 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                              Angelo Badalamenti                                            Audrey's Waking Up (Blutarski Mix)
58    58  11:31 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                      The Police      When the World Is Running Down, You Make the Best of What's Still Around
59    59  11:35 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    The Passions                                           I'm In Love With a German Film Star
60    60  11:39 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                Jane's Addiction                                            Standing In the Shower... Thinking
61    61  11:43 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    The Ventures                                                                Ram-Bunk Shush
62    62  11:46 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                      Blue Swede                                                                 Never My Love
63    63  11:47 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                  Ritchie Family                                                                        Brazil
64    64  11:50 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                            Meco                                Star Wars Theme / Cantina Band (12" Disco Mix)
65    65  11:55 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                  Cookie Monster                                                Me Lost Me Cookie At the Disco
66    66  11:56 AM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    Beastie Boys                                                                    Cooky Puss
67    67  12:01 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                         Peaches                                                            Fuck The Pain Away
68    68  12:04 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                      The B-52's                                                                 Planet Claire
69    69  12:08 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                The Art Of Noise  Peter Gunn (Blutarski Full Outro Remix feat. Duane Eddy &amp; Sarah Vaughan)
70    70  12:11 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                       Kick Bong                                                     Landscape (Cydelix Remix)
71    71  12:15 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                  Patrick Street                                                   Music For A Found Harmonium
72    72  12:19 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                              The Mountain Goats                                      The Best Ever Death Metal Band in Denton
73    73  12:22 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                      Pink Floyd                                                   Pigs On The Wing (Part One)
74    74  12:25 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                       SLOTHRUST                                                        What a Wonderful World
75    75  12:26 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                    Dire Straits                                                                     Why Worry
76    76  12:29 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                        Vangelis                                              Love Theme (From "Blade Runner")
77    77  12:34 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                           Wham!                                                              Careless Whisper
78    78  12:39 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                            Sade                                                  Smooth Operator (7" Version)
79    79  12:45 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                  Gerry Rafferty                                                                  Baker Street
80    80  12:49 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                                   Guns N' Roses                                                           Sweet Child O' Mine
81    81  12:55 AM                                                    unknown                    VERY SELDOM CASUAL                                Thanks for listening!                    Santo &amp; Johnny-Il Meglio                                                              La Mer (Il Mare)
82    82   1:01 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                 Elmer Bernstein                                                              Jamaican Bye Bye
83    83   1:04 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    The Marketts                                                                   Balboa Blue
84    84   1:06 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                              The Honey Drippers                                                         Impeach the President
85    85   1:09 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                             MTM                                                                     MTM Kitty
86    86   1:34 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                    The Ventures                                                                      Pipeline
87    87   1:35 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                   Dick Dale &amp; The Del-Tones                                                       King Of The Surf Guitar
88    88   1:36 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                 Jorgen Ingmann &amp; His Guitar                                                                        Apache
89    89   1:39 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                     Link Wray &amp; His Ray Men                                                                        Rumble
90    90   1:41 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                          Pixies                                                  Wave Of Mutilation (UK Surf)
91    91   1:44 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                        Yard Act                                                                  The Overload
92    92   1:47 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                         Sapling                                                         Everything Was Better
93    93   1:50 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                      James Gang                                                                      Funk #49
94    94   1:54 PM                                    UNCERTAIN TIMES with TJ                    VERY SELDOM CASUAL                                Thanks for listening!                                         Epoxies                                                                Need More Time
95    95   2:00 PM                                  ENJOY YOUR DAY with Chris                    VERY SELDOM CASUAL                                Thanks for listening!                                Sharon Van Etten                                                                         Indio
96    96   2:01 PM                                  ENJOY YOUR DAY with Chris                    VERY SELDOM CASUAL                                Thanks for listening!                                        The Tubs                                                                Chain Reaction
97    97   2:03 PM                                  ENJOY YOUR DAY with Chris                    VERY SELDOM CASUAL                                Thanks for listening!                              Japanese Breakfast                                                                  Mega Circuit
98    98   2:09 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                 Wings of Desire                                                              A Few More Years
99    99   2:12 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                         Erasure                                                                    Oh L'Amour
100  100   2:16 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                  Laura Branigan                                                       Gloria (Single Version)
101  101   2:20 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                   Disco Bambino                                                            Odeon (Holdin' on)
102  102   2:25 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                    Book of Love                                                  Pretty Boys and Pretty Girls
103  103   2:28 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                     Dina Summer                                                               Nothing To Hide
104  104   2:32 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                      Daniel Lah                                                           I Would Do Anything
105  105   2:37 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY                                        Bangers Ahead                                  Preoccupations                                                                         Focus
106  106   2:44 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!                                      Sharp Pins                                                                    Storma Lee
107  107   2:48 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!                                      Ducks Ltd.                                                                Deleted Scenes
108  108   2:51 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!                                  Swimming Tapes                                                                   Easy Strand
109  109   2:55 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!                                          Sweden                                                                 Dying To Know
110  110   2:57 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!                                           Hurry                                                                   A Fake Idea
111  111   3:01 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!                                  10,000 Maniacs                                                             My Mother the War
112  112   3:06 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!  Hatchie &amp; The Pains of Being Pure At Heart                                                              Sometimes Always
113  113   3:10 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY  Preoccupations? I Barely Have an Occupation At All!                                       Horsegirl                                                        Well I Know You're Shy
114  114   3:16 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                                 Brian D'Addario                                                              Till the Morning
115  115   3:19 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                                            Blur                                                    Coffee and TV (Radio Edit)
116  116   3:23 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                              Fountains Of Wayne                                                                Radiation Vibe
117  117   3:28 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                               The Dandy Warhols                                      Not If You Were the Last Junkie On Earth
118  118   3:32 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                                          R.E.M.                                                            Losing My Religion
119  119   3:35 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                                 The Cranberries                                                                Free To Decide
120  120   3:39 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                                    New Radicals                                                         You Get What You Give
121  121   3:44 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY      Really Need to Deal with This Laundry Situation                                       Destroyer                                        Hydroplaning Off the Edge of the World
122  122   3:53 PM                                  ENJOY YOUR DAY with Chris                        ENJOY YOUR DAY         She Was Inspired by Seeing Toonces on SNL 50                                     Def Leppard                                                                        Animal
123  123   4:01 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                        ENJOY YOUR DAY         She Was Inspired by Seeing Toonces on SNL 50                                      King Woman                                                             I Wanna Be Adored
124  124   4:06 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                               Mizmor &amp; Hell                                                          Pandemonium’s Throat
125  125   4:09 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                    Twisted Horn                                                      Count Your Unlucky Stars
126  126   4:21 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                          Phaeic                                                                     Hung High
127  127   4:31 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                          Sunrot                                                                    Untethered
128  128   4:36 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                     David Lynch                                                                    I Want You
129  129   4:45 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                     Boy Harsher                                                                          Love
130  130   4:48 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                  Dirty Art Club                                                               Basement Seance
131  131   4:54 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                  George Clanton                                                             Everything I Want
132  132   4:58 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                   Mirror Kisses                                                               Kill You In Bed
133  133   5:04 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                  Lonesome Rider                                                                       Sparkle
134  134   5:11 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                         ShitKid                                                               Favourite Thing
135  135   5:13 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                           Budge                                                                  Want Me 2 Be
136  136   5:17 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                           SLIDE                                                                           iii
137  137   5:21 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                      Tiger! Shit! Tiger! Tiger!                                                                        Stones
138  138   5:36 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                   Pig Destroyer                                                              Terrifyer (Demo)
139  139   5:42 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                         Cruelly                                                                Cross My Heart
140  140   5:46 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                                             SPY                                                                           Dim
141  141   5:50 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                           episode 18                       A Place To Bury Strangers                                  Fear of Transformation (Trentemoeller remix)
142  142   5:55 PM                           UNKNOWN FREQUENCIES / YEAH RIGHT                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                 Nine Inch Nails                                                             Lights In the Sky
143  143   6:00 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                   Mark Hamilton                                                  Hello Bonjour Chéz Beets #73
144  144   6:01 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                    Bing Selfish                                                                 Gov’t of Love
145  145   6:02 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                 The Temptations                                                             Ball of Confusion
146  146   6:07 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                    Jimi Hendrix                                                            Love and Confusion
147  147   6:11 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                     Jon Spencer Blues Explosion                                                                 2 kindsa Love
148  148   6:14 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                      The Sonics                                                         Have Love Will Travel
149  149   6:17 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                      The Wipers                                                               Telepathic Love
150  150   6:19 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                    Richard Hell                                                          Love Comes in Spurts
151  151   6:21 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                            Wire                                                           Feeling Called Love
152  152   6:23 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                            Devo                                                                    Total Love
153  153   6:24 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                       Buzzcocks                                                           Ever Fallen In Love
154  154   6:30 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                               X                                                                     True Love
155  155   6:33 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                            Dehd                                                                      Bad Love
156  156   6:38 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                      Pretenders                                                               Message Of Love
157  157   6:40 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                           Human Sexual Response                                                                         Dolls
158  158   6:44 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                  New York Dolls                                                            Looking For A Kiss
159  159   6:49 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                  New York Dolls                                                    Who Are The Mystery Girls?
160  160   6:53 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                           Kinks                                                                          Lola
161  161   6:56 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                     Betty Davis                                                                Anti Love Song
162  162   7:00 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                   Steve Winwood                                                                   Higher Love
163  163   7:04 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                             Fela Kuti Afrika 70                                                                     Confusion
164  164   7:35 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                         Julien Baker and Torres                                                                        Sylvia
165  165   7:39 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                          Clairo                                                                         Sofia
166  166   7:41 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                       Goth Babe                                                                         Sadie
167  167   7:44 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                           Billy Bragg and Wilco                                                              California Stars
168  168   7:48 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                 Robyn Hitchcock                                                                          Love
169  169   7:53 PM                              CHÉZ BEETS with Mark Hamilton                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                    Jesse Welles                                                              War Isn’t Murder
170  170   8:01 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                Fesliyan Studios                                            Beyond the Stars (2HMFRFH Sweeper)
171  171   8:02 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                   Billy Nomates                                                                            No
172  172   8:03 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK                   UNKNOWN FREQUENCIES                                episode 18 TYSM BYEEE                                 Laurie Anderson                                                                   Example #22
